CFC11,CFC12,CFC113,CFC114,CFC115,CCl4,CH3CCl3,HCFC22,HCFC141b,HCFC142b,Halon1211,Halon1202,Halon1301,Halon2402,CH3Br,CH3Cl
0.0,0.0,0.0,0.0,0.0,1.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,8.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,12.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,13.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,14.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,19.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,19.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,11.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,11.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,18.614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,22.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,22.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,23.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,24.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,25.878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,28.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,30.065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,30.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,31.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.097,0.0,0.0,0.0,32.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.097,0.0,0.0,0.0,33.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.097,0.0,0.0,0.0,41.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.194,0.0,0.117,0.0,42.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.291,0.0,0.117,0.0,43.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.485,0.0,0.117,0.0,44.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.776,0.0,0.234,0.0,45.588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161,1.164,0.0,0.234,0.0,46.512,0.0,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161,1.649,0.0,0.351,0.0,47.436,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161,2.231,0.0,0.468,0.0,50.781,0.0,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161,2.91,0.0,0.585,0.0,52.603,0.0,0.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.161,3.589,0.0,0.819,0.0,53.918,0.0,0.826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.322,4.365,0.0,1.17,0.0,54.705,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.322,5.917,0.0,1.521,0.0,55.75,0.0,1.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.483,7.76,1.868,3.861,0.0,56.796,0.0,1.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.966,13.483,4.203,6.318,0.0,59.187,0.0,1.487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.093,20.661,5.137,6.903,0.0,67.278,0.0,1.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.703,24.056,6.071,7.254,0.0,68.369,0.0,1.817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.118,25.802,6.538,7.722,0.0,74.34,0.0,1.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.855,28.615,7.939,8.073,0.0,65.0,0.0,2.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.158,33.854,1.889,7.102,0.0,65.0,0.0,2.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.742,35.2,2.139,7.288,0.0,70.0,0.0,2.478,0.0,0.0,0.0,0.0,0.0,0.0,0.66,17.574
15.985,39.582,2.437,7.43,0.0,75.0,0.0,2.644,0.0,0.0,0.0,0.0,0.0,0.0,1.337,36.937
19.855,44.802,2.785,7.431,0.0,80.0,1.214,2.809,0.0,0.0,0.0,0.0,0.0,0.0,2.033,58.005
24.604,50.343,3.233,7.388,0.0,85.0,3.512,2.974,0.0,0.0,0.0,0.0,0.0,0.0,2.747,80.538
30.685,58.664,3.73,7.302,0.0,90.0,6.224,3.48,0.0,0.0,0.0,0.0,0.0,0.0,3.481,104.287
34.375,66.689,4.227,7.25,0.0,95.0,9.469,4.251,0.0,0.0,0.0,0.0,0.0,0.0,4.235,128.86
32.235,69.93,4.824,7.221,0.0,100.0,10.772,6.008,0.0,0.0,0.0,0.0,0.0,0.0,5.01,153.828
33.015,78.149,5.57,7.176,0.0,105.0,14.717,7.06,0.0,0.0,0.0,0.0,0.0,0.0,5.806,178.756
43.342,93.09,6.366,6.6,0.0,110.0,18.348,7.659,0.0,0.0,0.0,0.0,0.0,0.0,6.625,203.178
55.722,104.6,7.212,6.88,0.0,115.0,20.077,9.426,0.0,0.0,0.0,0.0,0.0,0.0,7.468,226.653
69.881,120.668,8.248,7.168,0.0,119.0,28.22,11.573,0.0,0.0,0.0,0.0,0.0,0.0,8.334,248.858
85.539,141.744,9.476,7.421,0.0,123.0,31.46,14.396,0.0,0.0,0.005,0.001,0.001,0.007,9.226,269.502
101.538,164.921,10.853,7.692,0.225,127.0,36.197,16.782,0.0,0.0,0.014,0.002,0.003,0.014,10.143,288.417
115.75,185.933,12.426,7.975,0.444,127.0,48.096,20.514,0.0,0.0,0.032,0.005,0.005,0.028,11.088,305.487
129.623,208.571,14.246,8.305,0.633,127.0,69.567,24.512,0.0,0.0,0.058,0.008,0.008,0.048,12.061,320.712
147.119,235.269,16.313,8.623,0.825,127.0,94.137,29.817,0.0,0.0,0.1,0.013,0.013,0.075,13.062,334.124
167.586,263.953,18.678,8.974,1.043,127.0,114.767,36.216,0.0,0.0,0.158,0.019,0.016,0.109,14.093,345.854
194.513,294.486,21.388,9.344,1.283,127.0,134.875,39.381,0.0,0.0,0.229,0.026,0.024,0.15,15.156,356.013
221.119,321.743,24.494,9.687,1.537,127.0,141.326,43.652,0.0,0.0,0.329,0.035,0.043,0.197,16.251,364.739
243.137,346.609,28.094,10.052,1.803,127.0,170.133,47.746,0.0,0.613,0.461,0.044,0.1,0.252,17.379,372.198
274.26,378.471,32.236,10.471,2.127,127.0,214.168,54.79,0.0,0.613,0.63,0.055,0.17,0.313,18.542,378.53
314.04,419.239,36.92,10.883,2.495,127.0,266.209,61.912,0.0,0.613,0.839,0.067,0.277,0.391,19.74,383.903
345.881,454.701,42.295,11.29,2.921,127.0,305.489,62.543,0.0,0.613,1.086,0.08,0.372,0.468,20.976,388.421
335.741,442.834,48.505,11.734,3.391,127.0,308.992,70.487,0.0,0.613,1.365,0.095,0.524,0.544,22.25,392.214
343.24,432.28,55.552,12.2,3.943,127.0,382.3,78.51,0.0,0.613,1.767,0.11,0.783,0.621,23.563,395.408
330.711,419.447,63.634,12.68,4.582,127.0,462.112,85.789,0.0,0.613,2.035,0.127,1.006,0.697,24.918,398.07
359.009,424.498,72.896,13.168,5.337,127.0,587.319,92.012,0.0,0.613,2.454,0.145,1.253,0.774,26.314,400.294
274.357,357.266,83.489,13.661,6.228,127.0,489.712,99.321,0.0,0.613,2.928,0.161,1.548,0.85,27.755,402.149
